"name","kingdom","phylum","class","order","family","genus","species"
"Atypichthys_strigatus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Atypichthys","Atypichthys strigatus"
"Aulacocephalus_temminckii","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Aulacocephalus","Aulacocephalus temminckii"
"Aulorhynchus_flavidus","Animalia","Chordata","Actinopterygii","Gasterosteiformes","Aulorhynchidae","Aulorhynchus","Aulorhynchus flavidus"
"Austrolabrus_maculatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Austrolabrus","Austrolabrus maculatus"
"Axoclinus_cocoensis","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Axoclinus","Axoclinus cocoensis"
"Axoclinus_lucillae","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Axoclinus","Axoclinus lucillae"
"Axoclinus_multicinctus","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Axoclinus","Axoclinus multicinctus"
"Axoclinus_rubinoffi","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Axoclinus","Axoclinus rubinoffi"
"Azurina_eupalama","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Azurina","Azurina eupalama"
"Balistapus_undulatus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistapus","Balistapus undulatus"
"Balistes_capriscus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistes","Balistes capriscus"
"Balistes_polylepis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistes","Balistes polylepis"
"Balistes_punctatus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistes","Balistes punctatus"
"Balistes_vetula","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistes","Balistes vetula"
"Balistoides_conspicillum","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistoides","Balistoides conspicillum"
"Balistoides_viridescens","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Balistoides","Balistoides viridescens"
"Bathygobius_krefftii","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bathygobius","Bathygobius krefftii"
"Bathygobius_lineatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bathygobius","Bathygobius lineatus"
"Bathystethus_cultratus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Bathystethus","Bathystethus cultratus"
"Batrachoides_boulengeri","Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides boulengeri"
"Belone_belone","Animalia","Chordata","Actinopterygii","Beloniformes","Belonidae","Belone","Belone belone"
"Belonoperca_chabanaudi","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Belonoperca","Belonoperca chabanaudi"
"Blenniella_chrysospilos","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Blenniella","Blenniella chrysospilos"
"Bodianus_albotaeniatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus albotaeniatus"
"Bodianus_anthioides","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus anthioides"
"Bodianus_axillaris","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus axillaris"
"Bodianus_bilunulatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus bilunulatus"
"Bodianus_diana","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus diana"
"Bodianus_dictynna","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus dictynna"
"Bodianus_diplotaenia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus diplotaenia"
"Bodianus_eclancheri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus eclancheri"
"Bodianus_frenchii","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus frenchii"
"Bodianus_loxozonus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus loxozonus"
"Bodianus_mesothorax","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus mesothorax"
"Bodianus_perditio","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus perditio"
"Bodianus_rufus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus rufus"
"Bodianus_scrofa","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus scrofa"
"Bodianus_unimaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Bodianus","Bodianus unimaculatus"
"Bolbometopon_muricatum","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Bolbometopon","Bolbometopon muricatum"
"Boops_boops","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Boops","Boops boops"
"Boopsoidea_inornata","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Boopsoidea","Boopsoidea inornata"
"Boreogadus_saida","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","Boreogadus saida"
"Bothragonus_occidentalis","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Agonidae","Bothragonus","Bothragonus occidentalis"
"Bovichtus_angustifrons","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichtus","Bovichtus angustifrons"
"Bovichtus_argentinus","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichtus","Bovichtus argentinus"
"Brachaluteres_jacksonianus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Brachaluteres","Brachaluteres jacksonianus"
"Brachionichthys_hirsutus","Animalia","Chordata","Actinopterygii","Lophiiformes","Brachionichthyidae","Brachionichthys","Brachionichthys hirsutus"
"Brachyistius_frenatus","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Brachyistius","Brachyistius frenatus"
"Bryaninops_amplus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bryaninops","Bryaninops amplus"
"Bryaninops_erythrops","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bryaninops","Bryaninops erythrops"
"Bryaninops_natans","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bryaninops","Bryaninops natans"
"Bryaninops_nexus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bryaninops","Bryaninops nexus"
"Bryaninops_yongei","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Bryaninops","Bryaninops yongei"
"Caesio_caerulaurea","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio caerulaurea"
"Caesio_cuning","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio cuning"
"Caesio_lunaris","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio lunaris"
"Caesio_striata","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio striata"
"Caesio_suevica","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio suevica"
"Caesio_teres","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio teres"
"Caesio_varilineata","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio varilineata"
"Caesio_xanthonota","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Caesio","Caesio xanthonota"
"Caesioperca_lepidoptera","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Caesioperca","Caesioperca lepidoptera"
"Caesioperca_rasor","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Caesioperca","Caesioperca rasor"
"Caesioscorpis_theagenes","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Caesioscorpis","Caesioscorpis theagenes"
"Caffrogobius_nudiceps","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Caffrogobius","Caffrogobius nudiceps"
"Calamus_bajonado","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Calamus","Calamus bajonado"
"Calamus_brachysomus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Calamus","Calamus brachysomus"
"Calamus_calamus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Calamus","Calamus calamus"
"Calamus_pennatula","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Calamus","Calamus pennatula"
"Calamus_taurinus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Calamus","Calamus taurinus"
"Callanthias_australis","Animalia","Chordata","Actinopterygii","Perciformes","Callanthiidae","Callanthias","Callanthias australis"
"Calliclinus_geniguttatus","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Calliclinus","Calliclinus geniguttatus"
"Callionymus_comptus","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Callionymus","Callionymus comptus"
"Callionymus_lyra","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Callionymus","Callionymus lyra"
"Calloplesiops_altivelis","Animalia","Chordata","Actinopterygii","Perciformes","Plesiopidae","Calloplesiops","Calloplesiops altivelis"
"Calotomus_carolinus","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Calotomus","Calotomus carolinus"
"Calotomus_japonicus","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Calotomus","Calotomus japonicus"
"Calotomus_spinidens","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Calotomus","Calotomus spinidens"
"Calotomus_viridescens","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Calotomus","Calotomus viridescens"
"Cantherhines_dumerilii","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines dumerilii"
"Cantherhines_fronticinctus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines fronticinctus"
"Cantherhines_longicaudus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines longicaudus"
"Cantherhines_macrocerus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines macrocerus"
"Cantherhines_pardalis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines pardalis"
"Cantherhines_pullus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines pullus"
"Cantherhines_sandwichiensis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines sandwichiensis"
"Cantheschenia_grandisquamis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Cantheschenia","Cantheschenia grandisquamis"
"Canthidermis_maculata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis maculata"
"Canthidermis_sufflamen","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis sufflamen"
"Canthigaster_amboinensis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster amboinensis"
"Canthigaster_axiologus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster axiologus"
"Canthigaster_bennetti","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster bennetti"
"Canthigaster_callisterna","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster callisterna"
"Canthigaster_capistrata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster capistrata"
"Canthigaster_coronata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster coronata"
"Canthigaster_cyanetron","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster cyanetron"
"Canthigaster_epilampra","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster epilampra"
"Canthigaster_figueiredoi","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster figueiredoi"
"Canthigaster_jactator","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster jactator"
"Canthigaster_janthinoptera","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster janthinoptera"
"Canthigaster_marquesensis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster marquesensis"
"Canthigaster_papua","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster papua"
"Canthigaster_punctatissima","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster punctatissima"
"Canthigaster_rapaensis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rapaensis"
"Canthigaster_rivulata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rivulata"
"Canthigaster_rostrata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rostrata"
"Canthigaster_sanctaehelenae","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster sanctaehelenae"
"Canthigaster_smithae","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster smithae"
"Canthigaster_valentini","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster valentini"
"Caprodon_longimanus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Caprodon","Caprodon longimanus"
"Caracanthus_maculatus","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus maculatus"
"Caracanthus_typicus","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus typicus"
"Caracanthus_unipinna","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus unipinna"
"Carangoides_bajad","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides bajad"
"Carangoides_bartholomaei","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides bartholomaei"
"Carangoides_chrysophrys","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides chrysophrys"
"Carangoides_ferdau","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides ferdau"
"Carangoides_fulvoguttatus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides fulvoguttatus"
"Carangoides_gymnostethus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides gymnostethus"
"Carangoides_orthogrammus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides orthogrammus"
"Carangoides_plagiotaenia","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides plagiotaenia"
"Caranx_caballus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx caballus"
"Caranx_caninus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx caninus"
"Caranx_crysos","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx crysos"
"Caranx_ignobilis","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx ignobilis"
"Caranx_lugubris","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx lugubris"
"Caranx_melampygus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx melampygus"
"Caranx_papuensis","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx papuensis"
"Caranx_sexfasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx sexfasciatus"
"Caulolatilus_princeps","Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps"
"Centroberyx_affinis","Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx affinis"
"Centroberyx_gerrardi","Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx gerrardi"
"Centroberyx_lineatus","Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx lineatus"
"Centrogenys_vaigiensis","Animalia","Chordata","Actinopterygii","Perciformes","Centrogenyidae","Centrogenys","Centrogenys vaigiensis"
"Centrolabrus_exoletus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Centrolabrus","Centrolabrus exoletus"
"Centrolabrus_melanocercus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Centrolabrus","Centrolabrus melanocercus"
"Centropogon_australis","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Tetrarogidae","Centropogon","Centropogon australis"
"Centropyge_acanthops","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge acanthops"
