"sp_worms","name_worms","mayo_campgn","fisheyes_campgn","esthe_mayo"
"Prionotus_miles","Prionotus_miles_A_1",0,0,NA
"Prionotus_miles","Prionotus_miles_A_2",0,0,NA
"Prionurus_laticlavius","Prionurus_laticlavius_A_2",0,0,NA
"Prionurus_laticlavius","Prionurus_laticlavius_A_1",0,0,NA
"Prionurus_laticlavius","Prionurus_laticlavius_A_3",0,0,NA
"Prionurus_maculatus","Prionurus_maculatus_A_1",0,0,NA
"Prionurus_microlepidotus","Prionurus_microlepidotus_A_2",0,0,NA
"Prionurus_microlepidotus","Prionurus_microlepidotus_J_1",0,0,NA
"Prionurus_microlepidotus","Prionurus_microlepidotus_A_1",0,0,NA
"Prionurus_punctatus","Prionurus_punctatus_A_1",0,0,NA
"Prionurus_scalprum","Prionurus_scalprum_A_1",0,0,NA
"Pristiapogon_exostigma","Pristiapogon_exostigma_A_1",0,0,NA
"Pristiapogon_exostigma","Pristiapogon_exostigma_A_4",0,0,NA
"Pristiapogon_exostigma","Pristiapogon_exostigma_A_3",0,0,NA
"Pristiapogon_exostigma","Pristiapogon_exostigma_A_2",0,0,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_1",0,0,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_5",0,0,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_3",0,1,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_4",0,0,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_6",0,0,NA
"Pristiapogon_kallopterus","Pristiapogon_kallopterus_A_2",0,0,NA
"Pristicon_trimaculatus","Pristicon_trimaculatus_A_2",0,0,NA
"Pristicon_trimaculatus","Pristicon_trimaculatus_A_1",0,0,NA
"Pristicon_trimaculatus","Pristicon_trimaculatus_A_3",0,0,NA
"Prognathodes_aculeatus","Prognathodes_aculeatus_A_2",0,0,NA
"Prognathodes_aculeatus","Prognathodes_aculeatus_A_1",0,0,NA
"Prognathodes_falcifer","Prognathodes_falcifer_A_2",0,0,NA
"Prolatilus_jugularis","Prolatilus_jugularis_A_1",0,0,NA
"Prolatilus_jugularis","Prolatilus_jugularis_A_2",0,0,NA
"Psammoperca_waigiensis","Psammoperca_waigiensis_A_3",0,0,NA
"Psammoperca_waigiensis","Psammoperca_waigiensis_A_1",0,0,NA
"Pseudanthias_bicolor","Pseudanthias_bicolor_M_1",0,0,NA
"Pseudanthias_bicolor","Pseudanthias_bicolor_F_1",0,1,NA
"Pseudanthias_bicolor","Pseudanthias_bicolor_M_2",0,0,NA
"Pseudanthias_dispar","Pseudanthias_dispar_M_1",0,0,NA
"Pseudanthias_dispar","Pseudanthias_dispar_F_1",0,0,NA
"Pseudanthias_evansi","Pseudanthias_evansi_A_1",0,1,NA
"Pseudanthias_evansi","Pseudanthias_evansi_A_2",0,0,NA
"Pseudanthias_hiva","Pseudanthias_hiva_M_1",0,0,NA
"Pseudanthias_hiva","Pseudanthias_hiva_F_1",0,0,NA
"Pseudanthias_huchtii","Pseudanthias_huchtii_F_1",0,1,NA
"Pseudanthias_huchtii","Pseudanthias_huchtii_M_1",0,1,NA
"Pseudanthias_hypselosoma","Pseudanthias_hypselosoma_F_2",0,0,NA
"Pseudanthias_hypselosoma","Pseudanthias_hypselosoma_F_1",0,0,NA
"Pseudanthias_hypselosoma","Pseudanthias_hypselosoma_M_2",0,1,NA
"Pseudanthias_hypselosoma","Pseudanthias_hypselosoma_M_1",0,0,NA
"Pseudanthias_ignitus","Pseudanthias_ignitus_A_1",0,0,NA
"Pseudanthias_ignitus","Pseudanthias_ignitus_A_3",0,0,NA
"Pseudanthias_lori","Pseudanthias_lori_A_3",0,0,NA
"Pseudanthias_mooreanus","Pseudanthias_mooreanus_A_2",0,0,NA
"Pseudanthias_olivaceus","Pseudanthias_olivaceus_M_1",0,0,NA
"Pseudanthias_pascalus","Pseudanthias_pascalus_M_2",0,0,NA
"Pseudanthias_pascalus","Pseudanthias_pascalus_F_1",0,0,NA
"Pseudanthias_pascalus","Pseudanthias_pascalus_M_1",0,0,NA
"Pseudanthias_pictilis","Pseudanthias_pictilis_F_2",0,0,NA
"Pseudanthias_pictilis","Pseudanthias_pictilis_M_1",0,0,NA
"Pseudanthias_pictilis","Pseudanthias_pictilis_F_1",0,0,NA
"Pseudanthias_pictilis","Pseudanthias_pictilis_J_1",0,0,NA
"Pseudanthias_pleurotaenia","Pseudanthias_pleurotaenia_M_1",0,0,NA
"Pseudanthias_pleurotaenia","Pseudanthias_pleurotaenia_F_2",0,0,NA
"Pseudanthias_pleurotaenia","Pseudanthias_pleurotaenia_M_3",0,0,NA
"Pseudanthias_pleurotaenia","Pseudanthias_pleurotaenia_M_2",0,0,NA
"Pseudanthias_pleurotaenia","Pseudanthias_pleurotaenia_F_1",0,0,NA
"Pseudanthias_regalis","Pseudanthias_regalis_M_1",0,0,NA
"Pseudanthias_regalis","Pseudanthias_regalis_F_1",0,0,NA
"Pseudanthias_rubrizonatus","Pseudanthias_rubrizonatus_M_1",0,0,NA
"Pseudanthias_rubrizonatus","Pseudanthias_rubrizonatus_F_1",0,0,NA
"Pseudanthias_rubrizonatus","Pseudanthias_rubrizonatus_M_2",0,0,NA
"Pseudanthias_squamipinnis","Pseudanthias_squamipinnis_fem_109",1,0,1566.014465
"Pseudanthias_squamipinnis","Pseudanthias_squamipinnis_male_110",1,0,1653.830745
"Pseudanthias_squamipinnis","Pseudanthias_squamipinnis_M_1",0,0,NA
"Pseudanthias_squamipinnis","Pseudanthias_squamipinnis_F_1",0,0,NA
"Pseudanthias_taeniatus","Pseudanthias_taeniatus_F_1",0,0,NA
"Pseudanthias_taeniatus","Pseudanthias_taeniatus_M_1",0,0,NA
"Pseudanthias_tuka","Pseudanthias_tuka_M_1",0,0,NA
"Pseudanthias_tuka","Pseudanthias_tuka_F_1",0,0,NA
"Pseudobalistes_flavimarginatus","Pseudobalistes_flavimarginatus_A_1",0,0,NA
"Pseudobalistes_flavimarginatus","Pseudobalistes_flavimarginatus_J_1",0,1,NA
"Pseudobalistes_flavimarginatus","Pseudobalistes_flavimarginatus_A_2",0,0,NA
"Pseudobalistes_fuscus","Pseudobalistes_fuscus_A_1",0,0,NA
"Pseudobalistes_fuscus","Pseudobalistes_fuscus_J_2",0,0,NA
"Pseudobalistes_fuscus","Pseudobalistes_fuscus_J_1",0,0,NA
"Pseudobalistes_naufragium","Pseudobalistes_naufragium_A_3",0,0,NA
"Pseudobalistes_naufragium","Pseudobalistes_naufragium_A_2",0,0,NA
"Pseudobalistes_naufragium","Pseudobalistes_naufragium_A_1",0,0,NA
"Pseudoblennius_cottoides","Pseudoblennius_cottoides_A_1",0,0,NA
"Pseudocaranx_dentex","Pseudocaranx_dentex_A_1",0,0,NA
"Pseudocaranx_georgianus","Pseudocaranx_georgianus_A_2",0,0,NA
"Pseudocaranx_wrighti","Pseudocaranx_wrighti_A_1",0,0,NA
"Pseudocheilinops_ataenia","Pseudocheilinops_ataenia_A_2",0,0,NA
"Pseudocheilinops_ataenia","Pseudocheilinops_ataenia_A_3",0,0,NA
"Pseudocheilinus_evanidus","Pseudocheilinus_evanidus_A_1",0,0,NA
"Pseudocheilinus_hexataenia","Pseudocheilinus_hexataenia_A_1",0,1,NA
"Pseudocheilinus_ocellatus","Pseudocheilinus_ocellatus_A_2",0,0,NA
"Pseudocheilinus_ocellatus","Pseudocheilinus_ocellatus_A_1",0,0,NA
"Pseudocheilinus_octotaenia","Pseudocheilinus_octotaenia_A_2",0,0,NA
"Pseudocheilinus_octotaenia","Pseudocheilinus_octotaenia_A_1",0,0,NA
"Pseudocheilinus_octotaenia","Pseudocheilinus_octotaenia_A_3",0,0,NA
"Pseudocheilinus_tetrataenia","Pseudocheilinus_tetrataenia_A_1",0,0,NA
"Pseudochromis_ammeri","Pseudochromis_ammeri_A_1",0,0,NA
"Pseudochromis_ammeri","Pseudochromis_ammeri_J_1",0,0,NA
"Pseudochromis_bitaeniatus","Pseudochromis_bitaeniatus_A_3",0,0,NA
"Pseudochromis_cyanotaenia","Pseudochromis_cyanotaenia_M_1",0,0,NA
"Pseudochromis_cyanotaenia","Pseudochromis_cyanotaenia_F_1",0,0,NA
"Pseudochromis_elongatus","Pseudochromis_elongatus_A_3",0,0,NA
"Pseudochromis_flavivertex","Pseudochromis_flavivertex_A_2",0,0,NA
"Pseudochromis_flavivertex","Pseudochromis_flavivertex_A_1",0,0,NA
"Pseudochromis_fridmani","Pseudochromis_fridmani_A_1",0,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_4",0,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_2",0,1,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_3",0,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_1",0,0,NA
"Pseudochromis_marshallensis","Pseudochromis_marshallensis_A_2",0,0,NA
"Pseudochromis_marshallensis","Pseudochromis_marshallensis_A_1",0,0,NA
"Pseudochromis_olivaceus","Pseudochromis_olivaceus_A_1",0,0,NA
"Pseudochromis_pesi","Pseudochromis_pesi_A_1",0,0,NA
"Pseudochromis_springeri","Pseudochromis_springeri_A_1",0,0,NA
"Pseudochromis_wilsoni","Pseudochromis_wilsoni_M_1",0,0,NA
"Pseudochromis_wilsoni","Pseudochromis_wilsoni_F_1",0,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_J_1",0,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_M_1",0,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_F_1",0,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_F_1",0,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_M_3",0,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_M_1",0,0,NA
"Pseudocoris_yamashiroi","Pseudocoris_yamashiroi_M_1",0,0,NA
"Pseudocoris_yamashiroi","Pseudocoris_yamashiroi_F_1",0,0,NA
"Pseudodax_moluccanus","Pseudodax_moluccanus_A_1",0,0,NA
"Pseudodax_moluccanus","Pseudodax_moluccanus_J_1",0,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_F_1",0,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_M_1",0,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_M_2",0,1,NA
"Pseudojuloides_cerasinus","Pseudojuloides_cerasinus_M_1",0,0,NA
"Pseudojuloides_cerasinus","Pseudojuloides_cerasinus_F_1",0,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_J_1",0,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_F_1",0,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_M_2",0,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_J_2",0,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_M_1",0,0,NA
"Pseudolabrus_biserialis","Pseudolabrus_biserialis_M_1",0,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_2",0,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_1",0,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_3",0,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_1",0,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_3",0,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_2",0,0,NA
"Pseudolabrus_luculentus","Pseudolabrus_luculentus_F_1",0,0,NA
"Pseudolabrus_luculentus","Pseudolabrus_luculentus_M_1",0,0,NA
"Pseudolabrus_miles","Pseudolabrus_miles_F_1",0,0,NA
"Pseudolabrus_miles","Pseudolabrus_miles_M_2",0,0,NA
"Pseudolabrus_rubicundus","Pseudolabrus_rubicundus_F_1",0,0,NA
"Pseudolabrus_rubicundus","Pseudolabrus_rubicundus_M_2",0,0,NA
"Pseudolabrus_semifasciatus","Pseudolabrus_semifasciatus_A_1",0,0,NA
"Pseudolabrus_semifasciatus","Pseudolabrus_semifasciatus_A_2",0,0,NA
"Pseudolabrus_sieboldi","Pseudolabrus_sieboldi_A_1",0,0,NA
"Pseudolabrus_sieboldi","Pseudolabrus_sieboldi_A_2",0,0,NA
"Pseudopercis_semifasciata","Pseudopercis_semifasciata_A_1",0,0,NA
"Pseudophycis_bachus","Pseudophycis_bachus_A_1",0,0,NA
"Pseudophycis_barbata","Pseudophycis_barbata_A_1",0,0,NA
"Pseudotolithus_senegalensis","Pseudotolithus_senegalensis_A_2",0,0,NA
"Pseudotolithus_senegalensis","Pseudotolithus_senegalensis_A_1",0,0,NA
"Pseudupeneus_grandisquamis","Pseudupeneus_grandisquamis_A_2",0,0,NA
"Pseudupeneus_maculatus","Pseudupeneus_maculatus_A_1",0,0,NA
"Pseudupeneus_maculatus","Pseudupeneus_maculatus_A_2",0,0,NA
"Pseudupeneus_prayensis","Pseudupeneus_prayensis_A_2",0,0,NA
"Pseudupeneus_prayensis","Pseudupeneus_prayensis_A_1",0,0,NA
"Psilotris_boehlkei","Psilotris_boehlkei_A_2",0,0,NA
"Psilotris_boehlkei","Psilotris_boehlkei_A_1",0,0,NA
"Pteragogus_aurigarius","Pteragogus_aurigarius_M_1",0,0,NA
"Pteragogus_aurigarius","Pteragogus_aurigarius_F_1",0,0,NA
"Pteragogus_cryptus","Pteragogus_cryptus_A_1",0,0,NA
"Pteragogus_enneacanthus","Pteragogus_enneacanthus_A_1",0,0,NA
"Pteragogus_flagellifer","Pteragogus_flagellifer_J_1",0,0,NA
"Pteragogus_flagellifer","Pteragogus_flagellifer_A_2",0,0,NA
"Pterapogon_kauderni","Pterapogon_kauderni_A_2",0,0,NA
"Pterapogon_kauderni","Pterapogon_kauderni_A_1",0,0,NA
"Ptereleotris_calliura","Ptereleotris_calliura_A_1",0,0,NA
"Ptereleotris_calliura","Ptereleotris_calliura_A_2",0,0,NA
"Ptereleotris_evides","Ptereleotris_evides_A_1",0,0,NA
"Ptereleotris_evides","Ptereleotris_evides_A_2",0,0,NA
"Ptereleotris_hanae","Ptereleotris_hanae_A_1",0,0,NA
"Ptereleotris_hanae","Ptereleotris_hanae_A_2",0,0,NA
"Ptereleotris_heteroptera","Ptereleotris_heteroptera_A_2",0,0,NA
"Ptereleotris_heteroptera","Ptereleotris_heteroptera_A_1",0,1,NA
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_1",0,1,NA
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_2",0,0,NA
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_3",0,0,NA
"Ptereleotris_monoptera","Ptereleotris_monoptera_A_2",0,0,NA
"Ptereleotris_zebra","Ptereleotris_zebra_A_2",0,0,NA
"Ptereleotris_zebra","Ptereleotris_zebra_A_1",0,0,NA
"Pterocaesio_chrysozona","Pterocaesio_chrysozona_A_1",0,0,NA
"Pterocaesio_digramma","Pterocaesio_digramma_A_1",0,0,NA
"Pterocaesio_marri","Pterocaesio_marri_A_2",0,0,NA
"Pterocaesio_marri","Pterocaesio_marri_A_1",0,0,NA
"Pterocaesio_pisang","Pterocaesio_pisang_A_2",0,1,NA
"Pterocaesio_pisang","Pterocaesio_pisang_A_1",0,0,NA
"Pterocaesio_randalli","Pterocaesio_randalli_A_1",0,0,NA
"Pterocaesio_tessellata","Pterocaesio_tessellata_A_1",0,0,NA
"Pterocaesio_tile","Pterocaesio_tile_A_1",0,1,NA
"Pterocaesio_trilineata","Pterocaesio_trilineata_A_2",0,0,NA
"Pterocaesio_trilineata","Pterocaesio_trilineata_A_1",0,0,NA
"Pterogobius_zacalles","Pterogobius_zacalles_A_1",0,0,NA
"Pterogymnus_laniarius","Pterogymnus_laniarius_A_1",0,0,NA
"Pterois_antennata","Pterois_antennata_A_1",0,0,NA
"Pterois_antennata","Pterois_antennata_A_2",0,0,NA
"Pterois_miles","Pterois_miles_A_2",0,0,NA
"Pterois_radiata","Pterois_radiata_A_1",0,0,NA
"Pterois_radiata","Pterois_radiata_A_2",0,0,NA
"Pterois_volitans","Pterois_volitans_111",1,0,1784.87583
"Pterois_volitans","Pterois_volitans_A_2",0,0,NA
"Pterois_volitans","Pterois_volitans_A_1",0,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_2",0,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_A_2",0,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_3",0,1,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_1",1,1,1758.482678
"Pygoplites_diacanthus","Pygoplites_diacanthus_A_1",1,1,1839.413789
"Quassiremus_evionthas","Quassiremus_evionthas_A_1",0,0,NA
"Rachycentron_canadum","Rachycentron_canadum_A_1",0,0,NA
"Rastrelliger_kanagurta","Rastrelliger_kanagurta_A_1",0,0,NA
"Remora_remora","Remora_remora_A_2",0,0,NA
"Repomucenus_calcaratus","Repomucenus_calcaratus_A_1",0,0,NA
"Rhabdamia_gracilis","Rhabdamia_gracilis_A_1",0,0,NA
"Rhabdamia_gracilis","Rhabdamia_gracilis_A_2",0,1,NA
"Rhabdosargus_holubi","Rhabdosargus_holubi_A_2",0,0,NA
"Rhabdosargus_sarba","Rhabdosargus_sarba_A_1",0,0,NA
"Rhacochilus_toxotes","Rhacochilus_toxotes_A_1",0,0,NA
"Rhacochilus_toxotes","Rhacochilus_toxotes_A_2",0,0,NA
"Rhacochilus_vacca","Rhacochilus_vacca_A_1",0,0,NA
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_A_2",0,0,NA
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_A_1",0,0,NA
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_114",1,0,1661.759844
"Rhinecanthus_assasi","Rhinecanthus_assasi_A_1",0,0,NA
"Rhinecanthus_lunula","Rhinecanthus_lunula_A_2",0,0,NA
"Rhinecanthus_lunula","Rhinecanthus_lunula_A_1",0,0,NA
"Rhinecanthus_rectangulus","Rhinecanthus_rectangulus_A_1",0,0,NA
"Rhinecanthus_verrucosus","Rhinecanthus_verrucosus_A_1",0,0,NA
"Rhinogobiops_nicholsii","Rhinogobiops_nicholsii_A_1",0,0,NA
"Rhinogobiops_nicholsii","Rhinogobiops_nicholsii_A_3",0,0,NA
"Rhinomuraena_quaesita","Rhinomuraena_quaesita_A_2",0,0,NA
"Rhinomuraena_quaesita","Rhinomuraena_quaesita_A_1",0,0,NA
"Rhomboplites_aurorubens","Rhomboplites_aurorubens_A_2",0,0,NA
"Rhomboplites_aurorubens","Rhomboplites_aurorubens_A_1",0,0,NA
"Rhycherus_filamentosus","Rhycherus_filamentosus_A_3",0,0,NA
"Rhycherus_filamentosus","Rhycherus_filamentosus_A_1",0,0,NA
"Rhynchostracion_nasus","Rhynchostracion_nasus_A_1",0,0,NA
"Ruanoho_whero","Ruanoho_whero_M_1",0,0,NA
"Ruanoho_whero","Ruanoho_whero_A_2",0,0,NA
"Rypticus_bicolor","Rypticus_bicolor_J_1",0,0,NA
"Rypticus_bicolor","Rypticus_bicolor_A_1",0,0,NA
"Rypticus_bicolor","Rypticus_bicolor_A_2",0,0,NA
"Rypticus_courtenayi","Rypticus_courtenayi_A_1",0,0,NA
"Rypticus_nigripinnis","Rypticus_nigripinnis_A_1",0,0,NA
"Rypticus_nigripinnis","Rypticus_nigripinnis_J_1",0,0,NA
"Rypticus_saponaceus","Rypticus_saponaceus_A_2",0,0,NA
"Rypticus_saponaceus","Rypticus_saponaceus_A_1",0,0,NA
"Salarias_alboguttatus","Salarias_alboguttatus_A_2",0,0,NA
"Salarias_ceramensis","Salarias_ceramensis_A_3",0,0,NA
"Salarias_ceramensis","Salarias_ceramensis_A_1",0,0,NA
"Salarias_fasciatus","Salarias_fasciatus_A_1",0,1,NA
"Salarias_fasciatus","Salarias_fasciatus_A_3",0,0,NA
"Salarias_fasciatus","Salarias_fasciatus_A_2",0,0,NA
"Salarias_guttatus","Salarias_guttatus_A_2",0,0,NA
"Salarias_segmentatus","Salarias_segmentatus_A_2",0,0,NA
"Salmo_salar","Salmo_salar_A_2",0,0,NA
"Sanopus_astrifer","Sanopus_astrifer_A_2",0,0,NA
"Sanopus_astrifer","Sanopus_astrifer_A_1",0,0,NA
"Sanopus_reticulatus","Sanopus_reticulatus_A_1",0,0,NA
"Sanopus_splendidus","Sanopus_splendidus_A_2",0,0,NA
"Sanopus_splendidus","Sanopus_splendidus_A_1",0,0,NA
"Sarda_australis","Sarda_australis_A_2",0,0,NA
"Sarda_australis","Sarda_australis_A_1",0,0,NA
"Sarda_orientalis","Sarda_orientalis_A_1",0,0,NA
"Sarda_orientalis","Sarda_orientalis_A_2",0,0,NA
"Sarda_sarda","Sarda_sarda_A_1",0,0,NA
"Sardina_pilchardus","Sardina_pilchardus_A_1",0,0,NA
"Sardinella_aurita","Sardinella_aurita_A_1",0,0,NA
"Sardinops_sagax","Sardinops_sagax_A_1",0,0,NA
"Sargocentron_caudimaculatum","Sargocentron_caudimaculatum_115",1,0,1579.74735
"Sargocentron_caudimaculatum","Sargocentron_caudimaculatum_A_1",0,0,NA
"Sargocentron_cornutum","Sargocentron_cornutum_A_1",0,0,NA
"Sargocentron_diadema","Sargocentron_diadema_A_1",1,1,1530.232205
"Sargocentron_hormion","Sargocentron_hormion_A_1",0,0,NA
"Sargocentron_ittodai","Sargocentron_ittodai_A_1",0,0,NA
"Sargocentron_ittodai","Sargocentron_ittodai_A_2",0,0,NA
"Sargocentron_melanospilos","Sargocentron_melanospilos_A_1",0,0,NA
"Sargocentron_microstoma","Sargocentron_microstoma_A_1",0,0,NA
"Sargocentron_rubrum","Sargocentron_rubrum_A_2",0,0,NA
"Sargocentron_rubrum","Sargocentron_rubrum_A_1",0,0,NA
"Sargocentron_spiniferum","Sargocentron_spiniferum_A_1",0,0,NA
"Sargocentron_spiniferum","Sargocentron_spiniferum_A_2",0,0,NA
"Sargocentron_suborbitale","Sargocentron_suborbitale_A_1",0,0,NA
"Sargocentron_tiere","Sargocentron_tiere_A_1",0,0,NA
"Sargocentron_tiereoides","Sargocentron_tiereoides_A_1",0,0,NA
"Sargocentron_vexillarium","Sargocentron_vexillarium_A_1",0,0,NA
"Sargocentron_violaceum","Sargocentron_violaceum_A_1",0,0,NA
"Sarpa_salpa","Sarpa_salpa_A_2",0,0,NA
"Saurida_gracilis","Saurida_gracilis_A_2",0,0,NA
"Saurida_gracilis","Saurida_gracilis_A_1",0,0,NA
"Saurida_nebulosa","Saurida_nebulosa_A_2",0,0,NA
"Saurida_nebulosa","Saurida_nebulosa_A_1",0,0,NA
"Scaevius_milii","Scaevius_milii_A_1",0,0,NA
"Scaevius_milii","Scaevius_milii_J_1",0,0,NA
"Scartella_poiti","Scartella_poiti_A_1",0,0,NA
"Scartella_springeri","Scartella_springeri_A_1",0,0,NA
"Scarus_altipinnis","Scarus_altipinnis_F_1",0,1,NA
"Scarus_altipinnis","Scarus_altipinnis_M_1",0,1,NA
"Scarus_altipinnis","Scarus_altipinnis_J_1",0,0,NA
"Scarus_chameleon","Scarus_chameleon_F_1",0,1,NA
"Scarus_chameleon","Scarus_chameleon_M_1",0,1,NA
"Scarus_coelestinus","Scarus_coelestinus_A_1",0,0,NA
"Scarus_coelestinus","Scarus_coelestinus_A_2",0,0,NA
"Scarus_coeruleus","Scarus_coeruleus_J_1",0,0,NA
"Scarus_coeruleus","Scarus_coeruleus_A_1",0,0,NA
"Scarus_compressus","Scarus_compressus_M_1",0,0,NA
"Scarus_compressus","Scarus_compressus_M_2",0,0,NA
"Scarus_compressus","Scarus_compressus_F_1",0,0,NA
"Scarus_dimidiatus","Scarus_dimidiatus_M_1",0,0,NA
"Scarus_dimidiatus","Scarus_dimidiatus_F_1",0,0,NA
"Scarus_falcipinnis","Scarus_falcipinnis_J_1",0,0,NA
"Scarus_falcipinnis","Scarus_falcipinnis_M_2",0,0,NA
"Scarus_falcipinnis","Scarus_falcipinnis_M_1",0,0,NA
"Scarus_falcipinnis","Scarus_falcipinnis_F_1",0,0,NA
"Scarus_falcipinnis","Scarus_falcipinnis_F_2",0,0,NA
"Scarus_ferrugineus","Scarus_ferrugineus_M_2",0,0,NA
"Scarus_ferrugineus","Scarus_ferrugineus_M_1",0,0,NA
"Scarus_ferrugineus","Scarus_ferrugineus_F_1",0,0,NA
"Scarus_ferrugineus","Scarus_ferrugineus_F_2",0,0,NA
"Scarus_festivus","Scarus_festivus_M_2",0,0,NA
"Scarus_festivus","Scarus_festivus_M_1",0,0,NA
"Scarus_flavipectoralis","Scarus_flavipectoralis_F_1",0,0,NA
"Scarus_flavipectoralis","Scarus_flavipectoralis_M_1",0,0,NA
"Scarus_forsteni","Scarus_forsteni_F_1",0,0,NA
"Scarus_forsteni","Scarus_forsteni_J_2",0,0,NA
"Scarus_forsteni","Scarus_forsteni_M_1",0,0,NA
"Scarus_forsteni","Scarus_forsteni_J_1",0,0,NA
"Scarus_frenatus","Scarus_frenatus_F_1",0,0,NA
"Scarus_frenatus","Scarus_frenatus_fem_120",1,0,1372.558377
"Scarus_frenatus","Scarus_frenatus_M_2",0,0,NA
"Scarus_frenatus","Scarus_frenatus_male_121",1,0,1616.512399
"Scarus_frenatus","Scarus_frenatus_J_1",0,0,NA
"Scarus_frenatus","Scarus_frenatus_F_2",0,0,NA
"Scarus_frenatus","Scarus_frenatus_M_1",0,0,NA
"Scarus_fuscopurpureus","Scarus_fuscopurpureus_M_2",0,0,NA
"Scarus_fuscopurpureus","Scarus_fuscopurpureus_M_1",0,1,NA
"Scarus_fuscopurpureus","Scarus_fuscopurpureus_F_1",0,0,NA
"Scarus_ghobban","Scarus_ghobban_M_1",0,0,NA
"Scarus_ghobban","Scarus_ghobban_F_1",0,0,NA
"Scarus_globiceps","Scarus_globiceps_M_1",0,0,NA
"Scarus_globiceps","Scarus_globiceps_F_1",0,1,NA
"Scarus_guacamaia","Scarus_guacamaia_A_2",0,0,NA
"Scarus_guacamaia","Scarus_guacamaia_A_3",0,0,NA
"Scarus_guacamaia","Scarus_guacamaia_A_1",0,0,NA
"Scarus_iseri","Scarus_iseri_M_1",0,0,NA
"Scarus_iseri","Scarus_iseri_F_1",0,1,NA
"Scarus_iseri","Scarus_iseri_J_1",0,0,NA
"Scarus_koputea","Scarus_koputea_M_1",0,0,NA
"Scarus_koputea","Scarus_koputea_F_1",0,0,NA
"Scarus_longipinnis","Scarus_longipinnis_F_1",0,1,NA
"Scarus_longipinnis","Scarus_longipinnis_M_1",0,0,NA
"Scarus_niger","Scarus_niger_F_1",0,0,NA
"Scarus_niger","Scarus_niger_fem_122",1,0,1356.83959
"Scarus_niger","Scarus_niger_juv_123",1,0,1420.511524
"Scarus_niger","Scarus_niger_male_124",1,0,1471.098732
"Scarus_niger","Scarus_niger_M_2",0,0,NA
"Scarus_niger","Scarus_niger_J_1",0,1,NA
"Scarus_niger","Scarus_niger_M_1",0,0,NA
"Scarus_oviceps","Scarus_oviceps_F_1",0,0,NA
"Scarus_oviceps","Scarus_oviceps_M_1",0,0,NA
"Scarus_oviceps","Scarus_oviceps_M_2",0,0,NA
"Scarus_perrico","Scarus_perrico_M_1",0,0,NA
"Scarus_prasiognathos","Scarus_prasiognathos_M_2",0,0,NA
"Scarus_prasiognathos","Scarus_prasiognathos_M_1",0,0,NA
"Scarus_prasiognathos","Scarus_prasiognathos_J_1",0,0,NA
"Scarus_prasiognathos","Scarus_prasiognathos_F_1",0,0,NA
"Scarus_psittacus","Scarus_psittacus_M_1",0,0,NA
"Scarus_psittacus","Scarus_psittacus_F_2",0,0,NA
