acc_sci_name;kingdom;phylum;class;order;family;genus;species;rls;iucn;included
Diplodus_vulgaris;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Diplodus;Diplodus vulgaris;1;0;1
Diplogrammus_goramensis;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Diplogrammus;Diplogrammus goramensis;1;0;1
Diplogrammus_xenicus;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Diplogrammus;Diplogrammus xenicus;1;0;1
Diploprion_bifasciatum;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Diploprion;Diploprion bifasciatum;1;0;1
Diproctacanthus_xanthurus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Diproctacanthus;Diproctacanthus xanthurus;1;0;1
Dipterygonotus_balteatus;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Dipterygonotus;Dipterygonotus balteatus;1;0;1
Dischistodus_chrysopoecilus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus chrysopoecilus;1;0;1
Dischistodus_darwiniensis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus darwiniensis;1;0;1
Dischistodus_melanotus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus melanotus;1;0;1
Dischistodus_perspicillatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus perspicillatus;1;0;1
Dischistodus_prosopotaenia;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus prosopotaenia;1;0;1
Dischistodus_pseudochrysopoecilus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Dischistodus;Dischistodus pseudochrysopoecilus;1;0;1
Doratonotus_megalepis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Doratonotus;Doratonotus megalepis;1;0;1
Doryrhamphus_excisus;Animalia;Chordata;Actinopterygii;Syngnathiformes;Syngnathidae;Doryrhamphus;Doryrhamphus excisus;0;0;0
Dotalabrus_alleni;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Dotalabrus;Dotalabrus alleni;1;0;1
Dotalabrus_aurantiacus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Dotalabrus;Dotalabrus aurantiacus;1;0;1
Dules_auriga;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Dules;Dules auriga;1;0;1
Dunckerocampus_dactyliophorus;Animalia;Chordata;Actinopterygii;Syngnathiformes;Syngnathidae;Dunckerocampus;Dunckerocampus dactyliophorus;1;0;0
Echeneis_naucrates;Animalia;Chordata;Actinopterygii;Perciformes;Echeneidae;Echeneis;Echeneis naucrates;1;0;1
Echeneis_neucratoides;Animalia;Chordata;Actinopterygii;Perciformes;Echeneidae;Echeneis;Echeneis neucratoides;1;0;1
Echidna_nebulosa;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Echidna;Echidna nebulosa;1;0;1
Echidna_nocturna;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Echidna;Echidna nocturna;1;0;1
Ecsenius_aequalis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius aequalis;1;0;1
Ecsenius_alleni;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius alleni;1;0;1
Ecsenius_bandanus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius bandanus;1;0;1
Ecsenius_bathi;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius bathi;1;0;1
Ecsenius_bicolor;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius bicolor;1;0;1
Ecsenius_fijiensis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius fijiensis;1;0;1
Ecsenius_fourmanoiri;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius fourmanoiri;1;0;1
Ecsenius_frontalis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius frontalis;1;0;1
Ecsenius_gravieri;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius gravieri;1;0;1
Ecsenius_kurti;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius kurti;0;1;1
Ecsenius_lineatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius lineatus;1;0;1
Ecsenius_lividanalis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius lividanalis;1;0;1
Ecsenius_midas;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius midas;1;0;1
Ecsenius_minutus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius minutus;1;0;1
Ecsenius_nalolo;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius nalolo;1;0;1
Ecsenius_namiyei;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius namiyei;1;0;1
Ecsenius_oculatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius oculatus;1;0;1
Ecsenius_prooculis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius prooculis;1;0;1
Ecsenius_randalli;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius randalli;0;1;1
Ecsenius_schroederi;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius schroederi;1;0;1
Ecsenius_stictus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius stictus;1;0;1
Ecsenius_stigmatura;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius stigmatura;1;0;1
Ecsenius_tigris;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius tigris;1;1;1
Ecsenius_tricolor;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius tricolor;0;1;1
Ecsenius_trilineatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius trilineatus;1;0;1
Ecsenius_yaeyamaensis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Ecsenius;Ecsenius yaeyamaensis;1;0;1
Ekemblemaria_myersi;Animalia;Chordata;Actinopterygii;Perciformes;Chaenopsidae;Ekemblemaria;Ekemblemaria myersi;1;0;1
Elacatinus_evelynae;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus evelynae;1;0;1
Elacatinus_figaro;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus figaro;1;0;1
Elacatinus_genie;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus genie;1;0;1
Elacatinus_horsti;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus horsti;1;0;1
Elacatinus_jarocho;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus jarocho;0;1;1
Elacatinus_oceanops;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus oceanops;1;0;1
Elacatinus_prochilos;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus prochilos;1;1;1
Elacatinus_puncticulatus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus puncticulatus;1;0;1
Elacatinus_randalli;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus randalli;1;0;1
Elacatinus_xanthiprora;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Elacatinus;Elacatinus xanthiprora;1;0;1
Elagatis_bipinnulata;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Elagatis;Elagatis bipinnulata;1;0;1
Eleotrica_cableae;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eleotrica;Eleotrica cableae;1;1;1
Ellochelon_vaigiensis;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Ellochelon;Ellochelon vaigiensis;0;0;0
Elops_affinis;Animalia;Chordata;Actinopterygii;Elopiformes;Elopidae;Elops;Elops affinis;1;0;1
Embiotoca_jacksoni;Animalia;Chordata;Actinopterygii;Perciformes;Embiotocidae;Embiotoca;Embiotoca jacksoni;1;0;1
Embiotoca_lateralis;Animalia;Chordata;Actinopterygii;Perciformes;Embiotocidae;Embiotoca;Embiotoca lateralis;1;0;1
Emblemariopsis_pricei;Animalia;Chordata;Actinopterygii;Perciformes;Chaenopsidae;Emblemariopsis;Emblemariopsis pricei;0;1;1
Emblemariopsis_signifer;Animalia;Chordata;Actinopterygii;Perciformes;Chaenopsidae;Emblemariopsis;Emblemariopsis signifer;1;0;1
Enchelycore_lichenosa;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Enchelycore;Enchelycore lichenosa;1;0;1
Enchelycore_ramosa;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Enchelycore;Enchelycore ramosa;1;0;1
Engraulis_australis;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Engraulis;Engraulis australis;1;0;1
Enneanectes_carminalis;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneanectes;Enneanectes carminalis;1;0;1
Enneanectes_smithi;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneanectes;Enneanectes smithi;0;1;1
Enneapterygius_atrogulare;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius atrogulare;1;0;1
Enneapterygius_hemimelas;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius hemimelas;1;0;1
Enneapterygius_kermadecensis;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius kermadecensis;1;0;1
Enneapterygius_larsonae;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius larsonae;1;0;1
Enneapterygius_mirabilis;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius mirabilis;1;0;1
Enneapterygius_rufopileus;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius rufopileus;1;0;1
Enneapterygius_similis;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Enneapterygius;Enneapterygius similis;1;0;1
Enophrys_diceraus;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Enophrys;Enophrys diceraus;1;0;1
Enoplosus_armatus;Animalia;Chordata;Actinopterygii;Perciformes;Enoplosidae;Enoplosus;Enoplosus armatus;1;0;1
Entomacrodus_chapmani;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Entomacrodus;Entomacrodus chapmani;0;1;1
Entomacrodus_solus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Entomacrodus;Entomacrodus solus;0;1;1
Eocallionymus_papilio;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Eocallionymus;Eocallionymus papilio;1;0;1
Epibulus_brevis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Epibulus;Epibulus brevis;1;0;1
Epibulus_insidiator;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Epibulus;Epibulus insidiator;1;0;1
Epinephelides_armatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelides;Epinephelides armatus;1;0;1
Epinephelus_adscensionis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus adscensionis;1;0;1
Epinephelus_akaara;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus akaara;0;1;1
Epinephelus_albomarginatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus albomarginatus;0;1;1
Epinephelus_analogus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus analogus;1;0;1
Epinephelus_areolatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus areolatus;1;0;1
Epinephelus_bilobatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus bilobatus;1;0;1
Epinephelus_bleekeri;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus bleekeri;1;0;1
Epinephelus_bontoides;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus bontoides;0;0;0
Epinephelus_bruneus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus bruneus;0;1;1
Epinephelus_coeruleopunctatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus coeruleopunctatus;1;0;1
Epinephelus_coioides;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus coioides;1;0;1
Epinephelus_corallicola;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus corallicola;1;0;1
Epinephelus_costae;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus costae;1;0;1
Epinephelus_cyanopodus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus cyanopodus;1;0;1
Epinephelus_daemelii;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus daemelii;1;0;1
Epinephelus_drummondhayi;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus drummondhayi;0;0;0
Epinephelus_fasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus fasciatus;1;0;1
Epinephelus_fuscoguttatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus fuscoguttatus;1;1;1
Epinephelus_gabriellae;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus gabriellae;0;0;0
Epinephelus_guttatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus guttatus;1;0;1
Epinephelus_hexagonatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus hexagonatus;1;0;1
Epinephelus_howlandi;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus howlandi;0;0;0
Epinephelus_irroratus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus irroratus;1;0;1
Epinephelus_itajara;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus itajara;1;1;1
Epinephelus_labriformis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus labriformis;1;0;1
Epinephelus_lanceolatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus lanceolatus;1;0;1
Epinephelus_longispinis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus longispinis;1;0;1
Epinephelus_macrospilos;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus macrospilos;1;0;1
Epinephelus_maculatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus maculatus;1;0;1
Epinephelus_malabaricus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus malabaricus;1;0;1
Epinephelus_marginatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus marginatus;1;1;1
Epinephelus_melanostigma;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus melanostigma;1;0;1
Epinephelus_merra;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus merra;1;0;1
Epinephelus_morio;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus morio;1;1;1
Epinephelus_multinotatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus multinotatus;1;0;1
Epinephelus_ongus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus ongus;1;0;1
Epinephelus_polylepis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus polylepis;0;0;0
Epinephelus_polyphekadion;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus polyphekadion;1;1;1
Epinephelus_quoyanus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus quoyanus;1;0;1
Epinephelus_retouti;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus retouti;0;0;0
Epinephelus_rivulatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus rivulatus;1;0;1
Epinephelus_sexfasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus sexfasciatus;0;0;0
Epinephelus_socialis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus socialis;1;0;1
Epinephelus_spilotoceps;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus spilotoceps;1;0;1
Epinephelus_stoliczkae;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus stoliczkae;0;0;0
Epinephelus_striatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus striatus;1;1;1
Epinephelus_tauvina;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus tauvina;1;0;1
Epinephelus_tukula;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus tukula;1;0;1
Epinephelus_undulatostriatus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus undulatostriatus;1;0;1
Equetus_punctatus;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Equetus;Equetus punctatus;1;0;1
Equulites_rivulatus;Animalia;Chordata;Actinopterygii;Perciformes;Leiognathidae;Equulites;Equulites rivulatus;0;0;0
Eubalichthys_bucephalus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Eubalichthys;Eubalichthys bucephalus;1;0;1
Eubalichthys_caeruleoguttatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Eubalichthys;Eubalichthys caeruleoguttatus;1;0;1
Eubalichthys_cyanoura;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Eubalichthys;Eubalichthys cyanoura;1;0;1
Eubalichthys_gunnii;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Eubalichthys;Eubalichthys gunnii;1;0;1
Eubalichthys_mosaicus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Eubalichthys;Eubalichthys mosaicus;1;0;1
Eucinostomus_dowii;Animalia;Chordata;Actinopterygii;Perciformes;Gerreidae;Eucinostomus;Eucinostomus dowii;1;0;1
Eucrossorhinus_dasypogon;Animalia;Chordata;Elasmobranchii;Orectolobiformes;Orectolobidae;Eucrossorhinus;Eucrossorhinus dasypogon;1;0;0
Eupetrichthys_angustipes;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Eupetrichthys;Eupetrichthys angustipes;1;0;1
Eurypegasus_draconis;Animalia;Chordata;Actinopterygii;Gasterosteiformes;Pegasidae;Eurypegasus;Eurypegasus draconis;0;0;0
Euthynnus_affinis;Animalia;Chordata;Actinopterygii;Perciformes;Scombridae;Euthynnus;Euthynnus affinis;1;0;1
Euthynnus_alletteratus;Animalia;Chordata;Actinopterygii;Perciformes;Scombridae;Euthynnus;Euthynnus alletteratus;0;0;0
Euthynnus_lineatus;Animalia;Chordata;Actinopterygii;Perciformes;Scombridae;Euthynnus;Euthynnus lineatus;1;0;1
Eutrigla_gurnardus;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Triglidae;Eutrigla;Eutrigla gurnardus;1;0;1
Eviota_albolineata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota albolineata;1;0;1
Eviota_atriventris;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota atriventris;1;0;1
Eviota_bifasciata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota bifasciata;1;0;1
Eviota_bimaculata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota bimaculata;1;0;1
Eviota_fasciola;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota fasciola;1;0;1
Eviota_guttata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota guttata;1;0;1
Eviota_hoesei;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota hoesei;1;0;1
Eviota_lachdeberei;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota lachdeberei;1;0;1
Eviota_latifasciata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota latifasciata;1;0;1
Eviota_melasma;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota melasma;1;0;1
Eviota_mikiae;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota mikiae;1;0;1
Eviota_nigriventris;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota nigriventris;1;0;1
Eviota_pellucida;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota pellucida;1;0;1
Eviota_prasites;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota prasites;1;0;1
Eviota_raja;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota raja;1;0;1
Eviota_readerae;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota readerae;1;0;1
Eviota_rubriceps;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota rubriceps;1;0;1
Eviota_sebreei;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota sebreei;1;0;1
Eviota_sigillata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota sigillata;1;0;1
Eviota_storthynx;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota storthynx;1;0;1
Eviota_zebrina;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Eviota;Eviota zebrina;1;0;1
Evistias_acutirostris;Animalia;Chordata;Actinopterygii;Perciformes;Pentacerotidae;Evistias;Evistias acutirostris;1;0;1
Evynnis_cardinalis;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Evynnis;Evynnis cardinalis;0;1;1
Exallias_brevis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Exallias;Exallias brevis;1;0;1
Exyrias_belissimus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Exyrias;Exyrias belissimus;1;0;1
Favonigobius_lateralis;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Favonigobius;Favonigobius lateralis;1;0;1
Fistularia_commersonii;Animalia;Chordata;Actinopterygii;Syngnathiformes;Fistulariidae;Fistularia;Fistularia commersonii;1;0;0
Fistularia_petimba;Animalia;Chordata;Actinopterygii;Syngnathiformes;Fistulariidae;Fistularia;Fistularia petimba;1;0;0
Fistularia_tabacaria;Animalia;Chordata;Actinopterygii;Syngnathiformes;Fistulariidae;Fistularia;Fistularia tabacaria;1;0;0
Foetorepus_calauropomus;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Foetorepus;Foetorepus calauropomus;1;0;1
Forcipiger_flavissimus;Animalia;Chordata;Actinopterygii;Perciformes;Chaetodontidae;Forcipiger;Forcipiger flavissimus;1;0;1
Forcipiger_longirostris;Animalia;Chordata;Actinopterygii;Perciformes;Chaetodontidae;Forcipiger;Forcipiger longirostris;1;0;1
Forsterygion_capito;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Forsterygion;Forsterygion capito;1;0;1
