"sp_name","esthe_score","esthe_score_mean"
"Sphoeroides_spengleri",1368.585,1351.6888
"Sphyraena_barracuda",1387.7211,1293.2743
"Sphyraena_ensis",1182.5342,1176.5186
"Sphyraena_flavicauda",1296.0583,1296.0583
"Sphyraena_helleri",1388.6837,1304.1774
"Sphyraena_idiastes",1309.5665,1284.575
"Sphyraena_jello",1270.1226,1270.1226
"Sphyraena_novaehollandiae",1296.83,1296.83
"Sphyraena_obtusata",1292.6412,1289.5777
"Sphyraena_putnamae",1298.304,1289.93995
"Sphyraena_qenie",1259.4971,1259.4971
"Sphyraena_viridensis",1288.6512,1288.6512
"Spicara_maena",1282.7749,1282.7749
"Spondyliosoma_cantharus",1301.8701,1252.63285
"Spondyliosoma_emarginatum",1254.4214,1247.2997
"Spratelloides_gracilis",1317.8865,1296.552
"Spratelloides_robustus",1238.0234,1238.0234
"Springeratus_polyporatus",1420.7749,1420.7749
"Squamicreedia_obtusa",1366.6985,1366.6985
"Stanulus_talboti",1376.2493,1376.2493
"Starksia_galapagensis",1366.2064,1366.2064
"Stegastes_acapulcoensis",1617.5132,1482.515
"Stegastes_adustus",1715.8549,1451.4708
"Stegastes_albifasciatus",1377.9531,1351.42175
"Stegastes_altus",1530.7625,1406.17775
"Stegastes_apicalis",1372.7578,1350.72955
"Stegastes_arcifrons",1492.8973,1421.12515
"Stegastes_aureus",1468.3066,1411.66915
"Stegastes_beebei",1656.2649,1514.5114
"Stegastes_diencaeus",1611.1726,1453.18065
"Stegastes_emeryi",1523.5698,1523.5698
"Stegastes_fasciolatus",1465.9749,1314.21708
"Stegastes_flavilatus",1616.9753,1452.82625
"Stegastes_fuscus",1372.1152,1303.5286
"Stegastes_gascoynei",1384.811,1332.52473333333
"Stegastes_insularis",1354.863,1324.1745
"Stegastes_leucorus",1541.1863,1497.1068
"Stegastes_leucostictus",1652.1968,1643.2694
"Stegastes_nigricans",1410.128,1393.10403333333
"Stegastes_obreptus",1425.0256,1371.04455
"Stegastes_partitus",1529.638,1407.16156666667
"Stegastes_pictus",1472.9834,1472.9834
"Stegastes_planifrons",1619.0405,1481.39685
"Stegastes_punctatus",1430.104,1358.4851
"Stegastes_rectifraenum",1561.5693,1417.868
"Stegastes_redemptus",1474.487,1442.61595
"Stegastes_variabilis",1667.6738,1515.7109
"Stephanolepis_cirrhifer",1564.2908,1564.2908
"Stephanolepis_hispidus",1541.6796,1541.6796
"Stereolepis_gigas",1285.5542,1269.31175
"Stethojulis_albovittata",1626.1669,1455.39276261027
"Stethojulis_balteata",1676.5693,1451.29795
"Stethojulis_bandanensis",1543.997,1457.785125
"Stethojulis_interrupta",1477.9703,1407.34055
"Stethojulis_marquesensis",1501.7262,1415.8418
"Stethojulis_strigiventer",1563.8384,1406.84166
"Stethojulis_terina",1536.0353,1424.1527
"Stethojulis_trilineata",1745.233,1499.51453333333
"Stichaeus_punctatus_punctatus",1412.7908,1399.75405
"Stygnobrotula_latebricola",1219.3376,1209.0356
"Suezichthys_arquatus",1578.187,1513.66783333333
"Suezichthys_aylingi",1545.6307,1482.39005
"Suezichthys_cyanolaemus",1405.4685,1363.60195
"Suezichthys_devisi",1396.1055,1368.50105
"Sufflamen_albicaudatum",1523.1033,1505.8183
"Sufflamen_bursa",1540.0209,1516.61746158841
"Sufflamen_chrysopterum",1450.48,1422.45132028412
"Sufflamen_fraenatum",1528.6183,1509.9277
"Sufflamen_verres",1566.8082,1566.8082
"Symphodus_cinereus",1199.402,1196.27625
"Symphodus_doderleini",1464.8416,1433.3685
"Symphodus_mediterraneus",1583.033,1424.329
"Symphodus_melops",1339.5002,1318.31455
"Symphodus_ocellatus",1643.121,1451.80245
"Symphodus_roissali",1445.6652,1430.49355
"Symphodus_rostratus",1363.8835,1318.96885
"Symphodus_tinca",1704.247,1525.82493333333
"Symphodus_trutta",1417.4991,1417.4991
"Symphorichthys_spilurus",1724.628,1652.68806666667
"Symphorus_nematophorus",1741.432,1530.442975
"Synanceia_horrida",1517.4316,1427.2395
"Synanceia_verrucosa",1675.2753,1640.80196666667
"Synchiropus_bartelsi",1421.3513,1414.53355
"Synchiropus_morrisoni",1729.6975,1640.00745
"Synchiropus_moyeri",1727.1382,1593.5121
"Synchiropus_splendidus",1922.9343,1914.35565
"Synchiropus_stellatus",1760.2463,1604.4287
"Synchirus_gilli",1373.3132,1373.3132
"Synodus_binotatus",1364.5358,1364.5358
"Synodus_capricornis",1345.1616,1345.1616
"Synodus_dermatogenys",1413.3442,1413.3442
"Synodus_doaki",1409.3738,1390.4678
"Synodus_intermedius",1486.769,1404.15445
"Synodus_jaculum",1319.768,1316.4568
"Synodus_lacertinus",1442.5367,1442.5367
"Synodus_rubromarmoratus",1404.3811,1404.3811
"Synodus_sageneus",1346.3693,1346.3693
"Synodus_saurus",1451.161,1395.55815
"Synodus_synodus",1406.4111,1375.50145
"Synodus_ulae",1404.9491,1404.9491
"Synodus_variegatus",1410.1975,1410.1975
"Taenianotus_triacanthus",1611.6564,1564.10023333333
"Taurulus_bubalis",1398.5039,1398.5039
"Tautoga_onitis",1394.3613,1357.92665
"Tautogolabrus_adspersus",1287.4011,1263.8504
"Tetractenos_glaber",1670.9258,1592.3855
"Thalassoma_amblycephalum",1544.1165,1358.74642752424
"Thalassoma_bifasciatum",1641.968,1503.18635
"Thalassoma_cupido",1681.4924,1613.7024
"Thalassoma_duperrey",1572.1149,1516.7879
"Thalassoma_grammaticum",1623.261,1620.236
"Thalassoma_hardwicke",1592.8752,1571.23699754638
"Thalassoma_hebraicum",1844.483,1588.1766131256
"Thalassoma_heiseri",1538.4882,1431.1006
"Thalassoma_jansenii",1568.199,1383.85915
"Thalassoma_lucasanum",1581.6208,1576.5144
"Thalassoma_lunare",1705.6042,1580.1795639646
"Thalassoma_lutescens",1667.8584,1558.9366
"Thalassoma_nigrofasciatum",1467.7468,1440.56553333333
"Thalassoma_pavo",1717.5028,1629.378
"Thalassoma_purpureum",1732.33915640061,1554.81556157618
"Thalassoma_quinquevittatum",1590.467,1537.949225
"Thalassoma_robertsoni",1474.9476,1411.03556666667
"Thalassoma_rueppellii",1605.1115,1535.35226666667
"Thalassoma_septemfasciatum",1484.5757,1399.99625
"Thalassoma_trilobatum",1671.8386,1611.295925
"Thalassoma_virens",1475.2723,1303.70645
"Thamnaconus_analis",1445.7924,1379.20123333333
"Thorogobius_ephippiatus",1530.2373,1506.09825
"Thunnus_albacares",1339.9227,1311.38296666667
"Thyrsites_atun",1290.1284,1290.1284
"Thysanophrys_cirronasa",1382.9587,1375.0527
"Tigrigobius_harveyi",1459.4019,1459.4019
"Tigrigobius_nesiotes",1419.6691,1373.33115
"Tigrigobius_redimiculus",1454.7239,1454.7239
"Tigrigobius_saucrus",1450.0337,1450.0337
"Tilodon_sexfasciatus",1635.048,1593.29896666667
"Tomicodon_bidens",1194.901,1194.901
"Torquigener_pleurogramma",1362.8125,1362.8125
"Torquigener_squamicauda",1445.8081,1398.3612
"Totoaba_macdonaldi",1409.8274,1292.96245
"Trachichthys_australis",1404.6597,1404.6597
"Trachinops_brauni",1510.7666,1510.7666
"Trachinops_caudimaculatus",1367.451,1367.451
"Trachinops_noarlungae",1338.9508,1338.9508
"Trachinops_taeniatus",1534.1289,1400.42696666667
"Trachinotus_anak",1397.5437,1397.5437
"Trachinotus_baillonii",1305.2577,1305.2577
"Trachinotus_blochii",1476.4858,1476.4858
"Trachinotus_ovatus",1226.0022,1226.0022
"Trachinotus_rhodopus",1499.2349,1416.47995
"Trachinotus_stilbe",1255.6494,1235.11
"Trachinus_draco",1484.2104,1421.0841
"Trachurus_declivis",1184.8534,1184.8534
"Trachurus_indicus",1209.0148,1209.0148
"Trachurus_japonicus",1210.3914,1210.3914
"Trachurus_novaezelandiae",1337.9752,1289.4517
"Trachurus_symmetricus",1257.3572,1257.3572
"Trachurus_trachurus",1181.8005,1157.12925
"Trachypoma_macracanthus",1543.159,1507.3221
"Tragulichthys_jaculiferus",1471.3799,1437.898
"Trianectes_bucephalus",1302.0579,1302.0579
"Tridentiger_trigonocephalus",1430.9683,1407.52895
"Trimma_benjamini",1347.0875,1347.0875
"Trimma_caesiura",1464.0416,1464.0416
"Trimma_lantana",1473.5928,1473.5928
"Trimma_okinawae",1467.426,1467.426
"Trimma_striatum",1427.3647,1427.3647
"Trinorfolkia_clarkei",1379.6052,1347.1676
"Trinorfolkia_cristata",1452.3931,1452.3931
"Tripterygion_delaisi",1531.5797,1461.47326666667
"Tripterygion_melanurum",1556.2354,1555.89185
"Trisopterus_minutus",1322.858,1322.858
"Tylosurus_crocodilus_crocodilus",1399.3333,1289.788975
"Ucla_xenogrammus",1402.1287,1360.27475
"Ulua_mentalis",1343.9839,1343.9839
"Umbrina_galapagorum",1316.6814,1316.6814
"Upeneichthys_lineatus",1480.2363,1477.9434
"Upeneichthys_vlamingii",1428.5343,1396.31965
"Upeneus_moluccensis",1314.015,1314.015
"Upeneus_tragula",1452.3904,1452.3904
"Uraspis_helvola",1253.9824,1243.05923333333
"Valenciennea_alleni",1282.5795,1282.5795
"Valenciennea_helsdingenii",1528.468,1430.99995
"Valenciennea_immaculata",1417.8124,1393.7833
"Valenciennea_longipinnis",1448.4495,1420.0791
"Valenciennea_muralis",1339.4045,1311.80895
"Valenciennea_parva",1265.3503,1265.3503
"Valenciennea_puellaris",1596.6598,1570.29085
"Valenciennea_randalli",1407.7489,1407.7489
"Valenciennea_sexguttata",1345.0206,1340.9578
"Valenciennea_strigata",1571.238,1490.7852
"Variola_albimarginata",1590.3098,1590.3098
"Variola_louti",1635.4026,1582.3723
"Verulux_cypselurus",1301.0497,1301.0497
"Vincentia_conspersa",1361.4602,1361.4602
"Vincentia_novaehollandiae",1355.3152,1355.3152
"Vladichthys_gloverensis",1356.7825,1336.93115
"Xanthichthys_mento",1637.108,1615.67545
"Xenichthys_agassizii",1234.1187,1234.1187
"Xenocys_jessiae",1300.3348,1299.3533
"Xyrichtys_novacula",1548.9988,1516.5288
"Xyrichtys_victori",1318.249,1318.249
"Xyrichtys_wellingtoni",1286.7043,1286.7043
"Zabidius_novemaculeatus",1397.5852,1397.5852
"Zanclistius_elevatus",1562.4877,1562.4877
"Zanclus_cornutus",1791.70153012879,1758.99066506439
"Zebrasoma_desjardinii",1892.438,1822.47015
"Zebrasoma_flavescens",1731.9836,1731.9836
"Zebrasoma_rostratum",1592.836,1563.39615
"Zebrasoma_scopas",1706.104,1572.10571537795
"Zebrasoma_velifer",1829.817,1768.929075
"Zebrasoma_xanthurum",1794.1433,1725.52676666667
"Zeus_faber",1685.2888,1664.68295
"Zoarchias_veneficus",1319.7931,1319.7931
"Zoramia_fragilis",1355.4038,1324.92244
"Zoramia_leptacantha",1624.3851,1566.56744
"Zoramia_viridiventer",1395.0317,1368.595
