"sp_worms","name_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all"
"Pseudochromis_flavivertex","Pseudochromis_flavivertex_A_1","Pseudochromis_flavivertex_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_flavivertex","Pseudochromis_flavivertex_A_2","Pseudochromis_flavivertex_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_fridmani","Pseudochromis_fridmani_A_1","Pseudochromis_fridmani_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_1","Pseudochromis_fuscus_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_2","Pseudochromis_fuscus_A_2","YES",0,1,1,0,1,1,0,1,NA,1583.003,1583.003
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_3","Pseudochromis_fuscus_A_3","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudochromis_fuscus","Pseudochromis_fuscus_A_4","Pseudochromis_fuscus_A_4","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudochromis_marshallensis","Pseudochromis_marshallensis_A_1","Pseudochromis_marshallensis_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudochromis_marshallensis","Pseudochromis_marshallensis_A_2","Pseudochromis_marshallensis_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudochromis_olivaceus","Pseudochromis_olivaceus_A_1","Pseudochromis_olivaceus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_pesi","Pseudochromis_pesi_A_1","Pseudochromis_pesi_A_1","YES",0,1,0,1,0,1,0,0,NA,0,NA
"Pseudochromis_springeri","Pseudochromis_springeri_A_1","Pseudochromis_springeri_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_wilsoni","Pseudochromis_wilsoni_F_1","Pseudochromis_wilsoni_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudochromis_wilsoni","Pseudochromis_wilsoni_M_1","Pseudochromis_wilsoni_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_F_1","Pseudocoris_aurantiofasciata_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_J_1","Pseudocoris_aurantiofasciata_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_aurantiofasciata","Pseudocoris_aurantiofasciata_M_1","Pseudocoris_aurantiofasciata_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_F_1","Pseudocoris_bleekeri_F_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_M_1","Pseudocoris_bleekeri_M_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_bleekeri","Pseudocoris_bleekeri_M_3","Pseudocoris_bleekeri_M_3","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudocoris_yamashiroi","Pseudocoris_yamashiroi_F_1","Pseudocoris_yamashiroi_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudocoris_yamashiroi","Pseudocoris_yamashiroi_M_1","Pseudocoris_yamashiroi_M_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudodax_moluccanus","Pseudodax_moluccanus_A_1","Pseudodax_moluccanus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudodax_moluccanus","Pseudodax_moluccanus_J_1","Pseudodax_moluccanus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_F_1","Pseudojuloides_atavai_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_M_1","Pseudojuloides_atavai_M_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudojuloides_atavai","Pseudojuloides_atavai_M_2","Pseudojuloides_atavai_M_2","NO",0,1,0,0,1,1,0,1,NA,1519.066,1519.066
"Pseudojuloides_cerasinus","Pseudojuloides_cerasinus_F_1","Pseudojuloides_cerasinus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudojuloides_cerasinus","Pseudojuloides_cerasinus_M_1","Pseudojuloides_cerasinus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_F_1","Pseudojuloides_elongatus_F_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_J_1","Pseudojuloides_elongatus_J_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_J_2","Pseudojuloides_elongatus_J_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_M_1","Pseudojuloides_elongatus_M_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudojuloides_elongatus","Pseudojuloides_elongatus_M_2","Pseudojuloides_elongatus_M_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pseudolabrus_biserialis","Pseudolabrus_biserialis_M_1","Pseudolabrus_biserialis_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_1","Pseudolabrus_fuentesi_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_2","Pseudolabrus_fuentesi_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_fuentesi","Pseudolabrus_fuentesi_A_3","Pseudolabrus_fuentesi_A_3","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_1","Pseudolabrus_guentheri_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_2","Pseudolabrus_guentheri_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_guentheri","Pseudolabrus_guentheri_A_3","Pseudolabrus_guentheri_A_3","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_luculentus","Pseudolabrus_luculentus_F_1","Pseudolabrus_luculentus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_luculentus","Pseudolabrus_luculentus_M_1","Pseudolabrus_luculentus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_miles","Pseudolabrus_miles_F_1","Pseudolabrus_miles_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_miles","Pseudolabrus_miles_M_2","Pseudolabrus_miles_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_rubicundus","Pseudolabrus_rubicundus_F_1","Pseudolabrus_rubicundus_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_rubicundus","Pseudolabrus_rubicundus_M_2","Pseudolabrus_rubicundus_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_semifasciatus","Pseudolabrus_semifasciatus_A_1","Pseudolabrus_semifasciatus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_semifasciatus","Pseudolabrus_semifasciatus_A_2","Pseudolabrus_semifasciatus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_sieboldi","Pseudolabrus_sieboldi_A_1","Pseudolabrus_sieboldi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudolabrus_sieboldi","Pseudolabrus_sieboldi_A_2","Pseudolabrus_sieboldi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudopercis_semifasciata","Pseudopercis_semifasciata_A_1","Pseudopercis_semifasciata_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudophycis_bachus","Pseudophycis_bachus_A_1","Pseudophycis_bachus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudophycis_barbata","Pseudophycis_barbata_A_1","Pseudophycis_barbata_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudotolithus_senegalensis","Pseudotolithus_senegalensis_A_1","Pseudotolithus_senegalensis_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Pseudotolithus_senegalensis","Pseudotolithus_senegalensis_A_2","Pseudotolithus_senegalensis_A_2","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Pseudupeneus_grandisquamis","Pseudupeneus_grandisquamis_A_2","Pseudupeneus_grandisquamis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pseudupeneus_maculatus","Pseudupeneus_maculatus_A_1","Pseudupeneus_maculatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudupeneus_maculatus","Pseudupeneus_maculatus_A_2","Pseudupeneus_maculatus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Pseudupeneus_prayensis","Pseudupeneus_prayensis_A_1","Pseudupeneus_prayensis_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Pseudupeneus_prayensis","Pseudupeneus_prayensis_A_2","Pseudupeneus_prayensis_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Psilotris_boehlkei","Psilotris_boehlkei_A_1","Psilotris_boehlkei_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Psilotris_boehlkei","Psilotris_boehlkei_A_2","Psilotris_boehlkei_A_2","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Pteragogus_aurigarius","Pteragogus_aurigarius_F_1","Pteragogus_aurigarius_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pteragogus_aurigarius","Pteragogus_aurigarius_M_1","Pteragogus_aurigarius_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pteragogus_cryptus","Pteragogus_cryptus_A_1","Pteragogus_cryptus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pteragogus_enneacanthus","Pteragogus_enneacanthus_A_1","Pteragogus_enneacanthus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pteragogus_flagellifer","Pteragogus_flagellifer_A_2","Pteragogus_flagellifer_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pteragogus_flagellifer","Pteragogus_flagellifer_J_1","Pteragogus_flagellifer_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pterapogon_kauderni","Pterapogon_kauderni_A_1","Pterapogon_kauderni_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Pterapogon_kauderni","Pterapogon_kauderni_A_2","Pterapogon_kauderni_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Ptereleotris_calliura","Ptereleotris_calliura_A_1","Ptereleotris_calliura_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ptereleotris_calliura","Ptereleotris_calliura_A_2","Ptereleotris_calliura_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ptereleotris_evides","Ptereleotris_evides_A_1","Ptereleotris_evides_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_evides","Ptereleotris_evides_A_2","Ptereleotris_evides_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_hanae","Ptereleotris_hanae_A_1","Ptereleotris_hanae_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_hanae","Ptereleotris_hanae_A_2","Ptereleotris_hanae_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_heteroptera","Ptereleotris_heteroptera_A_1","Ptereleotris_heteroptera_A_1","NO",0,0,1,0,1,1,0,1,NA,1476.152,1476.152
"Ptereleotris_heteroptera","Ptereleotris_heteroptera_A_2","Ptereleotris_heteroptera_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_1","Ptereleotris_microlepis_A_1","YES",0,0,1,0,1,1,0,1,NA,1571.733,1571.733
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_2","Ptereleotris_microlepis_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_microlepis","Ptereleotris_microlepis_A_3","Ptereleotris_microlepis_A_3","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_monoptera","Ptereleotris_monoptera_A_2","Ptereleotris_monoptera_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ptereleotris_zebra","Ptereleotris_zebra_A_1","Ptereleotris_zebra_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Ptereleotris_zebra","Ptereleotris_zebra_A_2","Ptereleotris_zebra_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_chrysozona","Pterocaesio_chrysozona_A_1","Pterocaesio_chrysozona_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pterocaesio_digramma","Pterocaesio_digramma_A_1","Pterocaesio_digramma_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_marri","Pterocaesio_marri_A_1","Pterocaesio_marri_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_marri","Pterocaesio_marri_A_2","Pterocaesio_marri_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_pisang","Pterocaesio_pisang_A_1","Pterocaesio_pisang_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_pisang","Pterocaesio_pisang_A_2","Pterocaesio_pisang_A_2","YES",0,1,1,0,1,1,0,1,NA,1280.537,1280.537
"Pterocaesio_randalli","Pterocaesio_randalli_A_1","Pterocaesio_randalli_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pterocaesio_tessellata","Pterocaesio_tessellata_A_1","Pterocaesio_tessellata_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Pterocaesio_tile","Pterocaesio_tile_A_1","Pterocaesio_tile_A_1","YES",0,1,1,0,1,1,0,1,NA,1374.061,1374.061
"Pterocaesio_trilineata","Pterocaesio_trilineata_A_1","Pterocaesio_trilineata_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Pterocaesio_trilineata","Pterocaesio_trilineata_A_2","Pterocaesio_trilineata_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Pterogobius_zacalles","Pterogobius_zacalles_A_1","Pterogobius_zacalles_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Pterogymnus_laniarius","Pterogymnus_laniarius_A_1","Pterogymnus_laniarius_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pterois_antennata","Pterois_antennata_A_1","Pterois_antennata_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pterois_antennata","Pterois_antennata_A_2","Pterois_antennata_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pterois_miles","Pterois_miles_A_2","Pterois_miles_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Pterois_radiata","Pterois_radiata_A_1","Pterois_radiata_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pterois_radiata","Pterois_radiata_A_2","Pterois_radiata_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Pterois_volitans","Pterois_volitans_111","Pterois_volitans_111","YES",1,0,1,0,1,1,1,0,1784.87583,0,1707.3993299189
"Pterois_volitans","Pterois_volitans_A_1","Pterois_volitans_A_1","NO",1,0,1,0,1,1,0,0,NA,0,NA
"Pterois_volitans","Pterois_volitans_A_2","Pterois_volitans_A_2","NO",1,0,1,0,1,1,0,0,NA,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_A_1","Pygoplites_diacanthus_A_1","YES",1,1,1,0,1,1,1,1,1839.413789,1758.132,1758.132
"Pygoplites_diacanthus","Pygoplites_diacanthus_A_2","Pygoplites_diacanthus_A_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_1","Pygoplites_diacanthus_J_1","YES",1,1,1,0,1,1,1,1,1758.482678,1690.571,1690.571
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_2","Pygoplites_diacanthus_J_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Pygoplites_diacanthus","Pygoplites_diacanthus_J_3","Pygoplites_diacanthus_J_3","NO",1,1,1,0,1,1,0,1,NA,1892.48,1892.48
"Quassiremus_evionthas","Quassiremus_evionthas_A_1","Quassiremus_evionthas_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Rachycentron_canadum","Rachycentron_canadum_A_1","Rachycentron_canadum_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rastrelliger_kanagurta","Rastrelliger_kanagurta_A_1","Rastrelliger_kanagurta_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Remora_remora","Remora_remora_A_2","Remora_remora_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Repomucenus_calcaratus","Repomucenus_calcaratus_A_1","Repomucenus_calcaratus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rhabdamia_gracilis","Rhabdamia_gracilis_A_1","Rhabdamia_gracilis_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Rhabdamia_gracilis","Rhabdamia_gracilis_A_2","Rhabdamia_gracilis_A_2","NO",0,0,1,0,1,1,0,1,NA,1365.33,1365.33
"Rhabdosargus_holubi","Rhabdosargus_holubi_A_2","Rhabdosargus_holubi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rhabdosargus_sarba","Rhabdosargus_sarba_A_1","Rhabdosargus_sarba_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rhacochilus_toxotes","Rhacochilus_toxotes_A_1","Rhacochilus_toxotes_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Rhacochilus_toxotes","Rhacochilus_toxotes_A_2","Rhacochilus_toxotes_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rhacochilus_vacca","Rhacochilus_vacca_A_1","Rhacochilus_vacca_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_114","Rhinecanthus_aculeatus_114","YES",1,1,1,0,1,1,1,0,1661.759844,0,1599.68004904944
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_A_1","Rhinecanthus_aculeatus_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Rhinecanthus_aculeatus","Rhinecanthus_aculeatus_A_2","Rhinecanthus_aculeatus_A_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Rhinecanthus_assasi","Rhinecanthus_assasi_A_1","Rhinecanthus_assasi_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rhinecanthus_lunula","Rhinecanthus_lunula_A_1","Rhinecanthus_lunula_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rhinecanthus_lunula","Rhinecanthus_lunula_A_2","Rhinecanthus_lunula_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rhinecanthus_rectangulus","Rhinecanthus_rectangulus_A_1","Rhinecanthus_rectangulus_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Rhinecanthus_verrucosus","Rhinecanthus_verrucosus_A_1","Rhinecanthus_verrucosus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Rhinogobiops_nicholsii","Rhinogobiops_nicholsii_A_1","Rhinogobiops_nicholsii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rhinogobiops_nicholsii","Rhinogobiops_nicholsii_A_3","Rhinogobiops_nicholsii_A_3","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Rhinomuraena_quaesita","Rhinomuraena_quaesita_A_1","Rhinomuraena_quaesita_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Rhinomuraena_quaesita","Rhinomuraena_quaesita_A_2","Rhinomuraena_quaesita_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Rhomboplites_aurorubens","Rhomboplites_aurorubens_A_1","Rhomboplites_aurorubens_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Rhomboplites_aurorubens","Rhomboplites_aurorubens_A_2","Rhomboplites_aurorubens_A_2","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Rhycherus_filamentosus","Rhycherus_filamentosus_A_1","Rhycherus_filamentosus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rhycherus_filamentosus","Rhycherus_filamentosus_A_3","Rhycherus_filamentosus_A_3","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Rhynchostracion_nasus","Rhynchostracion_nasus_A_1","Rhynchostracion_nasus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ruanoho_whero","Ruanoho_whero_A_2","Ruanoho_whero_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ruanoho_whero","Ruanoho_whero_M_1","Ruanoho_whero_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Rypticus_bicolor","Rypticus_bicolor_A_1","Rypticus_bicolor_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_bicolor","Rypticus_bicolor_A_2","Rypticus_bicolor_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_bicolor","Rypticus_bicolor_J_1","Rypticus_bicolor_J_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_courtenayi","Rypticus_courtenayi_A_1","Rypticus_courtenayi_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Rypticus_nigripinnis","Rypticus_nigripinnis_A_1","Rypticus_nigripinnis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_nigripinnis","Rypticus_nigripinnis_J_1","Rypticus_nigripinnis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_saponaceus","Rypticus_saponaceus_A_1","Rypticus_saponaceus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Rypticus_saponaceus","Rypticus_saponaceus_A_2","Rypticus_saponaceus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Salarias_alboguttatus","Salarias_alboguttatus_A_2","Salarias_alboguttatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Salarias_ceramensis","Salarias_ceramensis_A_1","Salarias_ceramensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Salarias_ceramensis","Salarias_ceramensis_A_3","Salarias_ceramensis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Salarias_fasciatus","Salarias_fasciatus_A_1","Salarias_fasciatus_A_1","NO",0,0,1,0,1,1,0,1,NA,1397.647,1397.647
"Salarias_fasciatus","Salarias_fasciatus_A_2","Salarias_fasciatus_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Salarias_fasciatus","Salarias_fasciatus_A_3","Salarias_fasciatus_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Salarias_guttatus","Salarias_guttatus_A_2","Salarias_guttatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Salarias_segmentatus","Salarias_segmentatus_A_2","Salarias_segmentatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Salmo_salar","Salmo_salar_A_2","Salmo_salar_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Sanopus_astrifer","Sanopus_astrifer_A_1","Sanopus_astrifer_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Sanopus_astrifer","Sanopus_astrifer_A_2","Sanopus_astrifer_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Sanopus_reticulatus","Sanopus_reticulatus_A_1","Sanopus_reticulatus_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Sanopus_splendidus","Sanopus_splendidus_A_1","Sanopus_splendidus_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Sanopus_splendidus","Sanopus_splendidus_A_2","Sanopus_splendidus_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Sarda_australis","Sarda_australis_A_1","Sarda_australis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Sarda_australis","Sarda_australis_A_2","Sarda_australis_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Sarda_orientalis","Sarda_orientalis_A_1","Sarda_orientalis_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Sarda_orientalis","Sarda_orientalis_A_2","Sarda_orientalis_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Sarda_sarda","Sarda_sarda_A_1","Sarda_sarda_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Sardina_pilchardus","Sardina_pilchardus_A_1","Sardina_pilchardus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Sardinella_aurita","Sardinella_aurita_A_1","Sardinella_aurita_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Sardinops_sagax","Sardinops_sagax_A_1","Sardinops_sagax_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Sargocentron_caudimaculatum","Sargocentron_caudimaculatum_115","Sargocentron_caudimaculatum_115","YES",1,1,1,0,1,1,1,0,1579.74735,0,1527.9239175915
"Sargocentron_caudimaculatum","Sargocentron_caudimaculatum_A_1","Sargocentron_caudimaculatum_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Sargocentron_cornutum","Sargocentron_cornutum_A_1","Sargocentron_cornutum_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_diadema","Sargocentron_diadema_A_1","Sargocentron_diadema_A_1","YES",1,1,1,0,1,1,1,1,1530.232205,1527.792,1527.792
"Sargocentron_hormion","Sargocentron_hormion_A_1","Sargocentron_hormion_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Sargocentron_ittodai","Sargocentron_ittodai_A_1","Sargocentron_ittodai_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_ittodai","Sargocentron_ittodai_A_2","Sargocentron_ittodai_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_melanospilos","Sargocentron_melanospilos_A_1","Sargocentron_melanospilos_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_microstoma","Sargocentron_microstoma_A_1","Sargocentron_microstoma_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Sargocentron_rubrum","Sargocentron_rubrum_A_1","Sargocentron_rubrum_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Sargocentron_rubrum","Sargocentron_rubrum_A_2","Sargocentron_rubrum_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Sargocentron_spiniferum","Sargocentron_spiniferum_A_1","Sargocentron_spiniferum_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_spiniferum","Sargocentron_spiniferum_A_2","Sargocentron_spiniferum_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Sargocentron_suborbitale","Sargocentron_suborbitale_A_1","Sargocentron_suborbitale_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
